604.250582,7.706e-30,3,6,1265,1175
604.251428,1.273e-23,4,7,1265,1175
604.261434,2.79e-30,3,6,1265,1175
604.268488,7.006e-30,3,6,1265,1175
604.288518,1.389e-30,3,6,1265,1175
604.304643,8.813e-28,3,6,1265,1175
604.305201,2.893e-23,3,7,1265,1175
604.305687,1.838e-30,3,6,1265,1175
604.31592,4.324e-24,4,7,1265,1175
604.323691,1.579e-25,3,6,1265,1175
604.368049,5.131e-29,3,6,1265,1175
604.373912,1.006e-29,3,6,1265,1175
604.402281,1.015e-29,3,6,1265,1175
604.402407,1.789e-29,3,6,1265,1175
604.405258,2.046e-29,3,6,1265,1175
604.409392,2.491e-29,4,7,1265,1175
604.459656,2.436e-27,3,6,1265,1175
604.509464,5.659e-30,3,6,1265,1175
604.511971,1.438e-29,3,6,1265,1175
604.529165,1.447e-29,3,6,1265,1175
604.535377,1.013e-28,3,6,1265,1175
604.541885,2.425e-27,3,6,1265,1175
604.556021,2.217e-29,3,6,1265,1175
604.55753,1.131e-30,3,6,1265,1175
604.569883,1.164e-28,3,6,1265,1175
604.571505,2.473e-29,3,6,1265,1175
604.575131,7.096e-27,4,7,1265,1175
604.59627,2.559e-29,3,6,1265,1175
604.596626,3.208e-29,3,6,1265,1175
604.624614,2.007e-30,3,6,1265,1175
604.649331,2.026e-29,3,6,1265,1175
604.655575,1.539e-27,3,7,1265,1175
604.657135,5.153e-27,3,6,1265,1175
604.702904,2.358e-30,3,6,1265,1175
604.704987,2.66e-21,3,7,1265,1175
604.712628,2.858e-30,3,6,1265,1175
604.717962,5.459e-30,3,6,1265,1175
604.730426,3.357e-29,3,6,1265,1175
604.741294,1.278e-29,3,6,1265,1175
604.742905,9.763e-28,3,6,1265,1175
604.762967,2.789e-29,3,6,1265,1175
604.766211,9.21e-30,3,6,1265,1175
604.772916,2.449e-29,3,6,1265,1175
604.775102,3.139e-29,3,6,1265,1175
604.7776,1.529e-26,3,6,1265,1175
604.778022,5.798e-28,3,6,1265,1175
604.803132,5.462e-27,3,6,1265,1175
604.870256,3.772e-29,3,6,1265,1175
604.879456,4.473e-29,3,6,1265,1175
604.88889,2.963e-25,4,6,1265,1175
604.896908,2.19e-29,3,6,1265,1175
604.898731,1.023e-24,3,6,1265,1175
604.901729,1.856e-29,3,6,1265,1175
604.913346,1.006e-29,3,6,1265,1175
604.931227,4.228e-29,3,6,1265,1175
604.937165,4.147e-30,3,6,1265,1175
604.941044,1.717e-25,3,6,1265,1175
604.94199,3.777e-29,3,6,1265,1175
604.944297,2.865e-29,3,6,1265,1175
604.949095,1.79e-30,3,6,1265,1175
604.957016,7.162e-28,4,7,1265,1175
604.971377,5.014e-29,3,6,1265,1175
604.973913,1.252e-24,3,7,1265,1175
605.018884,5.851e-29,3,6,1265,1175
605.020346,1.18e-29,3,6,1265,1175
605.023633,4.106e-29,3,6,1265,1175
605.033702,1.271e-28,3,6,1265,1175
605.038921,1.711e-24,4,6,1265,1175
605.043844,3.46e-29,4,7,1265,1175
605.056327,9.045e-30,3,6,1265,1175
605.066501,6.546e-29,3,6,1265,1175
605.077061,1.733e-29,3,6,1265,1175
605.091537,5.564e-28,3,6,1265,1175
605.097159,4.454e-29,3,6,1265,1175
605.110015,8.822e-28,4,6,1265,1175
605.113352,1.64e-27,4,6,1265,1175
605.119757,4.296e-28,4,6,1265,1175
605.122664,4.542e-26,4,7,1265,1175
605.130356,5.105e-27,4,7,1265,1175
605.131823,4.176e-26,4,7,1265,1175
605.133858,2.522e-30,3,6,1265,1175
605.149006,7.511e-29,3,6,1265,1175
605.155798,8.392e-29,3,6,1265,1175
605.173807,3.257e-23,3,7,1265,1175
605.21423,1.572e-30,3,6,1265,1175
605.239269,2.937e-30,3,6,1265,1175
605.23943,1.056e-28,3,6,1265,1175
605.240824,5.145e-29,3,6,1265,1175
605.264352,6.772e-29,3,6,1265,1175
605.270118,9.459e-29,3,6,1265,1175
605.276581,7.834e-28,3,6,1265,1175
605.292875,1.292e-30,3,7,1265,1175
605.317553,1.305e-28,3,6,1265,1175
605.344631,6.374e-29,3,6,1265,1175
605.349463,1.086e-30,3,6,1265,1175
605.351362,4.084e-30,3,6,1265,1175
605.355007,7.699e-30,3,6,1265,1175
605.373185,5.817e-29,3,6,1265,1175
605.382515,1.168e-28,3,6,1265,1175
605.388794,4.788e-27,3,6,1265,1175
605.390316,1.581e-28,3,6,1265,1175
605.416704,3.011e-29,3,6,1265,1175
605.457863,1.879e-28,3,6,1265,1175
605.46021,1.149e-26,3,6,1265,1175
605.462253,1.03e-29,3,6,1265,1175
605.483894,9.849e-28,4,7,1265,1175
605.48649,1.414e-28,3,6,1265,1175
605.494432,6.431e-29,3,6,1265,1175
605.495299,1.099e-28,3,6,1265,1175
605.520329,2.188e-28,3,6,1265,1175
605.542744,4.691e-27,3,6,1265,1175
605.558873,2.594e-29,3,6,1265,1175
605.572011,1.265e-27,3,6,1265,1175
605.57536,5.537e-28,4,6,1265,1175
605.576881,3.545e-29,3,6,1265,1175
605.577844,2.496e-28,3,6,1265,1175
605.582328,1.677e-28,3,6,1265,1175
605.586749,3.868e-29,3,6,1265,1175
605.604742,6.943e-29,3,6,1265,1175
605.605478,1.308e-29,3,6,1265,1175
605.624273,2.306e-30,3,6,1265,1175
605.630527,2.785e-28,3,6,1265,1175
605.642433,9.512e-25,3,6,1265,1175
605.665849,7.882e-28,3,6,1265,1175
605.670307,1.948e-28,3,6,1265,1175
605.678493,3.038e-28,3,6,1265,1175
605.696546,2.461e-29,3,6,1265,1175
605.701318,4.052e-29,3,6,1265,1175
605.702674,1.454e-30,3,6,1265,1175
605.704275,7.308e-29,3,6,1265,1175
605.716366,4.79e-29,4,7,1265,1175
605.716698,1.755e-28,3,6,1265,1175
605.719893,3.646e-30,3,6,1265,1175
605.721845,3.234e-28,3,6,1265,1175
605.726704,1.619e-26,4,6,1265,1175
605.745666,2.779e-30,3,6,1265,1175
605.746785,2.981e-30,3,6,1265,1175
605.750694,2.213e-28,3,6,1265,1175
605.76068,3.353e-28,3,6,1265,1175
605.764799,1.592e-29,3,6,1265,1175
605.7751,3.26e-26,3,6,1265,1175
605.788037,1.171e-26,4,7,1265,1175
605.793182,7.484e-29,3,6,1265,1175
605.794627,1.251e-23,4,7,1265,1175
605.795085,3.379e-28,3,6,1265,1175
605.800045,6.396e-24,4,7,1265,1175
